1
2
3
4
5
35
37
0
2
3
6
7
20
21
0
1
35
36
20
22
23
0
1
4
7
8
9
10
0
3
5
10
11
12
13
0
4
37
13
14
15
45
1
7
16
17
21
29
30
1
3
6
8
16
18
19
19
9
3
7
-1
-1
-1
8
10
3
-1
-1
-1
-1
11
9
3
4
-1
-1
-1
10
4
12
-1
-1
-1
-1
11
4
13
-1
-1
-1
-1
5
4
12
14
-1
-1
-1
13
5
15
-1
-1
-1
-1
45
5
14
-1
-1
-1
-1
17
18
6
7
-1
-1
-1
16
6
30
-1
-1
-1
-1
16
19
7
-1
-1
-1
-1
8
18
7
-1
-1
-1
-1
1
2
21
23
24
25
26
1
6
20
26
27
28
29
32
2
36
43
44
23
31
33
2
34
20
22
24
31
25
34
20
23
-1
-1
-1
24
26
20
-1
-1
-1
-1
25
27
20
21
-1
-1
-1
26
28
21
-1
-1
-1
-1
29
27
21
-1
-1
-1
-1
28
21
6
30
-1
-1
-1
17
29
6
-1
-1
-1
-1
32
33
22
23
-1
-1
-1
44
22
31
-1
-1
-1
-1
34
23
31
-1
-1
-1
-1
24
33
23
-1
-1
-1
-1
0
2
36
37
38
39
40
2
35
40
41
42
43
22
0
35
5
38
45
46
47
47
35
37
39
-1
-1
-1
40
35
38
-1
-1
-1
-1
41
35
36
39
-1
-1
-1
40
42
36
-1
-1
-1
-1
41
43
36
-1
-1
-1
-1
42
36
22
44
-1
-1
-1
32
43
22
-1
-1
-1
-1
37
5
46
15
-1
-1
-1
37
45
47
-1
-1
-1
-1
38
37
46
-1
-1
-1
-1
